,gender,living_area,age,job,education,income,child,experience,card,visit_per_week,visit_per_month,visit_per_year,average_staying_time,with_whom,location,transportation,distance,weekday_hour,weekday_minute,weekend_hour,weekend_minute,weekday_reading_time,weekend_reading_time,total_reading_time,books_per_year,satisfaction,recommendation,present_use,future_use,churn
2021,0,5,55,3,3,6,1,0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0,0,0,0,30,0,30,30,4,1.0,1.0,0.0,1.0,0
2022,1,5,42,3,3,5,1,0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,0,0,30,0,0,30,0,30,2,1.0,1.0,1.0,1.0,0
2023,1,5,61,2,3,9,1,1,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,30,0,0,30,0,30,2,1.0,1.0,1.0,1.0,0
2024,1,5,50,2,3,8,1,0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0
2025,1,5,39,6,5,5,0,0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1
2026,1,5,45,3,5,14,1,0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,3,1.0,1.0,0.0,1.0,0
2027,1,5,35,3,3,11,0,0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2028,1,5,23,10,2,13,0,1,0.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,1,0,0,0,40,0,40,40,2,1.0,1.0,1.0,1.0,0
2029,1,5,26,10,3,10,0,1,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1,0,0,1,0,0,60,60,3,1.0,1.0,1.0,1.0,0
2030,1,5,30,3,3,8,0,1,0.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0
2031,0,5,70,9,2,7,1,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2032,0,5,74,2,3,12,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1
2033,0,5,75,2,3,11,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0
2034,0,5,58,2,3,8,1,0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0
2035,0,5,23,10,2,8,0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0
2036,0,5,23,10,2,8,0,1,0.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,1,0,10,0,30,10,30,40,6,0.0,0.0,1.0,1.0,0
2037,1,5,60,2,3,8,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
2038,1,5,64,2,5,10,1,1,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0
2039,1,5,67,3,3,6,1,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2040,0,5,59,2,3,9,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2041,0,5,72,9,3,4,1,1,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,0
2042,0,5,56,6,3,14,1,0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,1
2043,0,5,56,2,5,11,1,0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,30,0,30,30,30,60,6,1.0,1.0,0.0,1.0,0
2044,0,5,50,6,5,10,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0
2045,0,5,44,6,5,10,1,1,0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0
2046,0,5,44,6,5,11,1,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,4,1.0,1.0,1.0,1.0,0
2047,0,5,45,9,5,6,1,1,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,0.0,1.0,0.0,0
2048,0,5,31,3,3,8,0,1,0.0,0.0,2.0,0.0,4.0,2.0,1.0,3.0,0,0,30,0,30,30,30,60,5,0.0,0.0,1.0,0.0,0
2049,0,5,31,6,5,11,0,1,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0,0,0,1,0,0,60,60,2,1.0,1.0,1.0,0.0,0
2050,0,5,29,11,3,14,0,0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2051,0,5,25,10,2,8,0,1,0.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,0,0,10,0,50,10,50,60,2,1.0,1.0,1.0,1.0,0
2052,1,15,51,6,5,9,1,0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0,0,0,1,0,0,60,60,2,1.0,0.0,0.0,1.0,0
2053,0,15,23,10,2,10,0,1,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0,0,0,1,0,0,60,60,3,1.0,1.0,1.0,1.0,0
2054,1,15,25,10,2,9,0,0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
2055,1,15,46,6,5,6,1,0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,0,2,0,2,0,120,120,240,1,1.0,1.0,0.0,1.0,0
2056,1,15,33,6,5,10,0,0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1,1,0,2,0,60,120,180,3,1.0,1.0,1.0,1.0,0
2057,1,15,27,10,2,9,0,1,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1,2,0,3,0,120,180,300,7,1.0,1.0,1.0,1.0,0
2058,0,15,63,6,4,10,1,0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0,1,0,2,0,60,120,180,2,1.0,1.0,0.0,1.0,0
2059,0,15,43,6,5,9,1,0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1,2,0,3,0,120,180,300,2,1.0,1.0,0.0,1.0,0
2060,1,15,45,6,5,8,1,0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0,1,0,0,30,60,30,90,1,1.0,1.0,1.0,1.0,0
2061,0,15,43,6,5,8,1,1,1.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,0,2,0,2,0,120,120,240,3,1.0,1.0,1.0,1.0,0
2062,1,15,44,6,5,10,1,0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,3,1.0,1.0,1.0,1.0,0
2063,1,15,27,8,3,8,0,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,2,0,1,0,120,60,180,2,1.0,1.0,0.0,1.0,0
2064,1,15,69,12,3,9,1,0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1,2,0,3,0,120,180,300,3,1.0,1.0,1.0,1.0,0
2065,0,15,27,10,3,6,0,0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0,2,0,1,0,120,60,180,3,1.0,1.0,1.0,1.0,0
2066,0,15,54,6,5,8,0,0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,2,1.0,1.0,0.0,1.0,0
2067,0,15,24,10,2,10,0,1,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1,0,0,0,20,0,20,20,2,1.0,1.0,1.0,1.0,0
2068,0,15,51,3,3,10,1,0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0
2069,0,15,48,9,4,11,1,1,1.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
2070,0,15,45,9,5,10,1,1,1.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,0,1,0,60,60,120,4,1.0,1.0,1.0,1.0,0
2071,0,15,41,9,5,10,1,1,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0,0,30,0,0,30,0,30,6,1.0,1.0,1.0,1.0,0
2072,0,15,27,10,3,12,0,1,1.0,0.0,0.0,10.0,3.0,4.0,3.0,2.0,0,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
2073,0,15,23,10,2,12,0,1,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1,0,30,1,0,30,60,90,5,1.0,1.0,1.0,1.0,0
2074,1,15,65,2,5,14,1,0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1
2075,1,15,50,6,5,12,1,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,1,30,0,90,90,4,1.0,1.0,1.0,1.0,0
2076,1,15,51,6,5,12,1,0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,30,0,30,30,2,0.0,0.0,1.0,1.0,0
2077,1,15,43,3,4,10,1,1,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,2,1.0,1.0,1.0,1.0,0
2078,1,15,39,6,5,14,0,1,1.0,2.0,0.0,0.0,6.0,4.0,1.0,2.0,0,0,20,0,20,20,20,40,5,1.0,1.0,1.0,1.0,0
2079,1,15,33,3,4,12,0,0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2080,1,15,34,11,5,14,0,1,1.0,3.0,0.0,0.0,6.0,4.0,1.0,2.0,0,1,0,1,0,60,60,120,7,1.0,1.0,1.0,1.0,0
2081,1,15,24,10,2,14,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,10,0,30,10,30,40,7,1.0,1.0,1.0,1.0,0
2082,0,15,65,3,4,14,1,1,1.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1,0,0,0,20,0,20,20,4,1.0,0.0,1.0,1.0,0
2083,0,15,65,9,5,14,1,1,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1,1,0,1,0,60,60,120,5,1.0,0.0,1.0,1.0,0
2084,0,15,52,2,5,14,1,0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2085,0,15,66,9,5,14,1,0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,1,0,30,0,30,30,30,60,6,1.0,1.0,0.0,1.0,0
2086,0,15,69,9,3,14,1,0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,1,0,30,0,30,30,30,60,3,1.0,0.0,1.0,0.0,1
2087,0,15,25,10,2,11,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
2088,1,15,71,4,5,14,1,0,1.0,0.0,10.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,30,0,30,30,2,1.0,0.0,1.0,0.0,1
2089,0,15,35,6,5,14,0,0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
2090,0,15,45,9,5,10,1,1,1.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,0,1,0,1,0,60,60,120,6,1.0,1.0,1.0,1.0,0
2091,1,15,62,8,5,14,1,0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,0,0,0,1,0,0,60,60,3,1.0,0.0,1.0,0.0,1
2092,1,15,56,2,5,12,1,0,1.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1
2093,0,15,63,3,4,12,1,0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2094,0,15,67,2,3,14,1,0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2095,1,15,23,10,2,11,0,1,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0,0,30,0,30,30,30,60,6,1.0,0.0,1.0,1.0,0
2096,1,15,24,10,2,14,0,1,1.0,0.0,2.0,0.0,3.0,4.0,1.0,2.0,0,0,0,2,0,0,120,120,6,1.0,1.0,1.0,1.0,0
2097,0,15,25,10,2,12,0,1,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0,0,30,1,0,30,60,90,5,1.0,1.0,1.0,1.0,0
2098,0,15,24,10,2,10,0,1,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,30,0,30,30,2,1.0,1.0,1.0,1.0,0
2099,0,15,33,6,5,14,0,1,1.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,0,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
2100,0,15,31,10,3,14,0,1,1.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,0,1,0,1,0,60,60,120,6,1.0,1.0,1.0,1.0,0
2101,0,15,37,3,5,14,0,0,1.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,0,0,0,0,30,0,30,30,1,1.0,1.0,1.0,0.0,1
2102,0,15,47,6,5,14,1,1,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
2103,0,15,56,3,5,14,1,0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,0,0,10,0,10,10,1,1.0,0.0,0.0,0.0,1
2104,1,15,37,6,5,14,0,1,1.0,0.0,0.0,5.0,2.0,4.0,1.0,1.0,1,0,20,0,30,20,30,50,5,1.0,0.0,1.0,1.0,0
2105,1,15,36,10,3,14,0,1,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0,1,0,0,20,60,20,80,5,1.0,1.0,1.0,1.0,0
2106,1,15,34,10,3,13,0,1,1.0,2.0,0.0,0.0,3.0,4.0,3.0,2.0,0,1,0,1,0,60,60,120,6,1.0,1.0,1.0,1.0,0
2107,1,15,79,2,4,8,0,1,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,30,0,30,30,30,60,5,1.0,1.0,1.0,1.0,0
2108,1,15,65,2,4,14,1,0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2109,1,15,54,2,4,12,1,0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2110,1,15,38,3,5,12,0,0,1.0,3.0,0.0,0.0,4.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1
2111,0,15,23,10,2,13,0,1,1.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0
2112,1,15,62,6,5,11,1,0,1.0,0.0,4.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2113,1,15,32,6,5,9,0,0,1.0,0.0,4.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2114,0,15,38,9,4,12,1,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2115,0,15,34,9,4,14,1,1,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2116,1,15,55,6,5,9,1,0,1.0,0.0,10.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2117,0,15,25,10,2,13,0,1,1.0,0.0,4.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0
2118,1,15,22,10,2,10,0,1,0.0,0.0,0.0,10.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0
2119,1,15,22,10,2,10,0,1,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,5,1.0,1.0,1.0,1.0,0
2120,0,15,24,10,2,10,0,1,1.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2121,0,15,30,10,3,10,0,1,1.0,0.0,3.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,8,1.0,1.0,1.0,1.0,0
2122,0,15,35,6,5,14,0,0,1.0,0.0,3.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2123,1,15,62,7,5,14,1,0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2124,1,15,22,10,2,10,0,0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,1.0,1.0,0.0,1.0,0
2125,0,15,46,9,5,12,1,1,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2126,0,15,46,9,5,8,1,1,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,3,1.0,1.0,1.0,1.0,0
2127,0,15,41,9,5,9,1,1,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,5,1.0,1.0,1.0,1.0,0
2128,1,15,24,10,2,8,0,1,1.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2129,1,15,62,7,5,14,1,0,0.0,0.0,5.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2130,0,15,36,9,5,14,1,1,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,1,0,30,0,0,30,0,30,7,1.0,0.0,1.0,0.0,0
2131,0,15,37,9,5,9,1,0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
2132,1,15,35,6,5,9,0,0,1.0,4.0,0.0,0.0,5.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,8,1.0,1.0,0.0,1.0,0
2133,1,15,42,6,5,9,1,0,1.0,0.0,5.0,0.0,3.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2134,1,15,69,2,3,8,1,0,0.0,0.0,0.0,10.0,2.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2135,0,15,69,9,3,8,1,0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2136,1,15,46,3,5,8,0,0,0.0,0.0,3.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,5,1.0,1.0,0.0,0.0,1
2137,1,15,59,6,5,11,1,0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
2138,1,15,36,2,5,14,0,0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,1
2139,0,15,22,10,2,14,0,1,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1,1,0,0,0,60,0,60,8,1.0,1.0,1.0,1.0,0
2140,1,15,42,6,5,11,0,0,0.0,0.0,3.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,1.0,0
2141,1,15,42,6,5,8,0,0,1.0,0.0,4.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,1
2142,0,15,61,9,4,14,1,0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2143,1,15,51,2,5,14,1,0,1.0,0.0,4.0,0.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2144,1,15,46,6,5,9,1,0,1.0,0.0,10.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1
2145,0,15,35,6,5,14,0,0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2146,0,15,51,9,5,12,1,1,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,30,0,0,30,0,30,5,1.0,1.0,1.0,1.0,0
2147,0,15,57,9,5,14,1,1,0.0,0.0,0.0,10.0,1.0,4.0,1.0,1.0,1,0,30,0,0,30,0,30,5,1.0,1.0,1.0,1.0,0
2148,0,15,46,9,5,9,1,1,1.0,0.0,0.0,10.0,1.0,4.0,1.0,1.0,1,0,40,0,0,40,0,40,5,1.0,1.0,1.0,1.0,0
2149,0,15,62,9,5,13,1,0,1.0,0.0,10.0,0.0,2.0,4.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2150,0,15,71,9,3,8,1,0,0.0,0.0,0.0,10.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2151,1,15,33,3,5,14,0,0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
2152,0,15,67,9,3,8,1,0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
2153,1,1,51,2,5,9,1,1,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1,0,0,2,0,0,120,120,4,1.0,1.0,1.0,1.0,0
2154,1,1,49,2,5,8,1,0,1.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,10,0,10,10,4,1.0,1.0,1.0,1.0,0
2155,1,1,32,10,3,9,0,1,1.0,0.0,7.0,0.0,6.0,4.0,1.0,1.0,1,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
2156,1,1,24,10,2,11,0,1,1.0,6.0,0.0,0.0,4.0,4.0,1.0,1.0,1,0,0,1,30,0,90,90,6,1.0,1.0,1.0,1.0,0
2157,1,1,22,10,1,8,0,1,1.0,5.0,0.0,0.0,4.0,4.0,1.0,1.0,1,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
2158,1,1,67,12,5,8,1,1,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1,0,30,1,0,30,60,90,5,1.0,1.0,1.0,1.0,0
2159,0,1,27,10,3,11,0,1,1.0,0.0,10.0,0.0,4.0,4.0,1.0,1.0,1,0,30,1,0,30,60,90,3,1.0,1.0,1.0,1.0,0
2160,0,1,25,10,2,11,0,1,1.0,0.0,6.0,0.0,6.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,2,1.0,1.0,1.0,1.0,0
2161,1,1,25,10,2,10,0,1,1.0,0.0,3.0,0.0,6.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,1,1.0,1.0,1.0,1.0,0
2162,1,1,74,2,3,12,1,0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,0,0,10,0,10,10,2,1.0,0.0,0.0,0.0,1
2163,1,1,63,2,5,10,1,0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,3.0,0,0,0,0,10,0,10,10,1,1.0,1.0,0.0,1.0,0
2164,1,1,52,2,5,10,1,0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,0,0,15,0,30,15,30,45,2,1.0,1.0,0.0,1.0,0
2165,0,1,65,2,3,12,1,1,1.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,2,1.0,1.0,1.0,1.0,0
2166,0,1,42,9,5,10,1,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
2167,0,1,54,2,5,12,1,1,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,2,1.0,1.0,1.0,1.0,0
2168,0,1,57,2,3,9,1,0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,1,1.0,1.0,0.0,1.0,0
2169,0,1,74,2,3,9,1,1,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,10,1,0,10,60,70,3,1.0,1.0,1.0,1.0,0
2170,0,1,35,2,5,8,0,1,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,1,0,30,1,0,30,60,90,3,1.0,1.0,1.0,1.0,0
2171,0,1,71,2,3,11,1,0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,0,0,10,0,10,10,1,1.0,1.0,0.0,1.0,0
2172,0,1,24,10,2,10,0,1,1.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1,0,10,1,0,10,60,70,4,1.0,1.0,1.0,1.0,0
2173,0,1,25,10,2,10,0,1,1.0,6.0,0.0,0.0,3.0,2.0,1.0,1.0,1,0,10,0,30,10,30,40,5,1.0,1.0,1.0,1.0,0
2174,1,1,23,10,2,12,0,1,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
2175,0,1,42,9,5,10,1,1,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1,0,40,0,0,40,0,40,3,1.0,1.0,1.0,1.0,0
2176,1,1,32,6,5,14,0,1,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,10,0,30,10,30,40,4,1.0,1.0,1.0,1.0,0
2177,0,1,45,9,5,10,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,10,0,0,70,0,70,4,1.0,1.0,1.0,1.0,0
2178,0,1,48,9,5,10,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,30,0,30,30,30,60,6,1.0,1.0,1.0,1.0,0
2179,1,1,57,3,3,7,1,0,1.0,0.0,3.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,2,1.0,1.0,0.0,1.0,0
